SoldPrice;Type;YearBuilt;Area;Zip;Baths;Beds;GarageType;GarageSpaces;ParkingSpaces
543000;2 Stories;1969;62;60062;2;4;Attached;02.maj;
543000;2 Stories;1973;62;60062;2;5;Attached;02.maj;
544000;1 Story;1976;62;60062;2;4;Attached;02.maj;
545000;2 Stories;1908;62;60062;2;4;Attached;2;
545000;2 Stories;1970;62;60062;2;4;Attached;2;
545000;1 Story;1980;62;60062;2;2;Attached;2;
545000;2 Stories;1969;62;60062;2;4;Attached;2;
545000;1.5 Story;1968;62;60062;2;4;Attached;2;
545000;2 Stories;1949;62;60062;3;4;Detached;2;
547500;2 Stories;1976;62;60062;2;4;Attached, Detached;4;
550000;2 Stories;1986;62;60062;3;5;Attached;3;
550000;1 Story;1957;62;60062;2;3;Detached;2;2
550000;2 Stories;1966;62;60062;2;3;Attached;02.maj;
550000;2 Stories;1959;62;60062;2;4;Attached;2;
550000;1.5 Story;1926;62;60062;4;4;Attached;02.maj;
550000;2 Stories;1969;62;60062;2;4;Attached;2;
552000;2 Stories;1979;62;60062;3;4;Attached;3;
552500;2 Stories;1972;62;60062;2;4;Attached;2;
555000;3 Stories;1958;62;60062;3;4;Attached;2;
555000;Split Level w/ Sub;1970;62;60062;2;5;Attached;2;
555000;2 Stories;1978;62;60062;2;4;Attached;2;
556750;2 Stories;1980;62;60062;5;5;Attached;2;
560000;2 Stories;1972;62;60062;2;5;Attached;02.maj;
560000;1 Story;1973;62;60062;3;3;Attached;3;
560000;Split Level w/ Sub;1958;62;60062;3;5;Attached;3;
560000;2 Stories;1986;62;60062;3;4;Attached;2;
560000;2 Stories;1954;62;60062;2;4;Attached;1;
560000;2 Stories;1966;62;60062;2;5;Attached;2;
560500;2 Stories;1967;62;60062;2;4;Attached;02.maj;
561000;1 Story;1972;62;60062;2;4;Attached;2;
561000;2 Stories;1965;62;60062;2;4;Attached;2;
563000;2 Stories;1968;62;60062;2;4;Attached;2;
565000;2 Stories;1995;62;60062;3;3;Attached;2;
565000;2 Stories;1970;62;60062;2;4;Attached;2;
565000;1 Story;1990;62;60062;2;3;Attached;2;2
565000;2 Stories;1956;62;60062;3;3;Attached;2;
565000;1 Story;1977;62;60062;2;3;Attached;2;
565000;1 Story;1976;62;60062;2;4;Attached;02.maj;
565000;2 Stories;1965;62;60062;2;4;Attached;2;
566250;2 Stories;1969;62;60062;2;4;Attached;2;
567000;2 Stories;1962;62;60062;4;5;Detached;02.maj;
567000;2 Stories;1969;62;60062;2;4;Attached;2;
568000;2 Stories;1981;62;60062;2;4;Attached;2;
569000;2 Stories;1970;62;60062;2;4;Attached;2;
570000;2 Stories;1971;62;60062;2;4;Attached;2;
570000;2 Stories;1972;62;60062;3;4;Attached;02.maj;
570000;2 Stories;1969;62;60062;2;4;Attached;2;
570000;2 Stories;1969;62;60062;2;4;Attached;2;
570000;1 Story;1980;62;60062;2;4;Attached;2;
570000;2 Stories;1969;62;60062;2;4;Attached;2;
572000;2 Stories;1964;62;60062;2;4;Attached;2;
575000;1 Story;1972;62;60062;3;3;Attached;2;
575000;2 Stories;1995;62;60062;2;3;Attached;2;
575000;2 Stories;1951;62;60062;4;5;Attached;02.maj;
575000;2 Stories;1943;62;60062;2;3;Attached;1;
575000;2 Stories;1966;62;60062;2;4;Attached;2;
575000;2 Stories;1971;62;60062;2;4;Attached;2;
575000;2 Stories;1967;62;60062;2;4;Attached;2;
575000;2 Stories;1969;62;60062;2;4;Attached;2;
578000;1 Story;1970;62;60062;2;3;Attached;2;
578000;2 Stories;1970;62;60062;3;4;Attached;2;
579000;1.5 Story;1968;62;60062;3;4;Attached;2;
580000;2 Stories;1969;62;60062;2;4;Attached;2;
580000;Raised Ranch;1956;62;60062;2;3;Attached;02.sty;
580000;2 Stories;1949;62;60062;2;4;Attached;3;
580000;2 Stories;1968;62;60062;2;4;Attached;2;
580000;2 Stories;1977;62;60062;3;4;Attached;2;
580000;Split Level;1958;62;60062;2;4;Attached;2;
581500;2 Stories;1969;62;60062;2;4;Attached;2;
582000;Split Level w/ Sub;1967;62;60062;2;4;Attached;2;
582000;2 Stories;1967;62;60062;3;4;Attached;2;
582500;1 Story;1973;62;60062;2;4;Attached;2;
585000;2 Stories;1961;62;60062;2;4;Attached;2;
585000;Split Level w/ Sub;1966;62;60062;2;4;Attached;2;
585000;2 Stories;1963;62;60062;3;4;Attached;2;
585000;2 Stories;1955;62;60062;3;5;Attached;01.maj;
586250;2 Stories;1979;62;60062;2;4;Attached;2;
588250;Split Level;1970;62;60062;2;4;Attached;2;
590000;2 Stories;1967;62;60062;2;4;Attached;2;
590000;3 Stories;1909;62;60062;2;5;Detached;2;
590000;2 Stories;1983;62;60062;2;4;Attached;2;2
590000;1 Story;1969;62;60062;2;4;Attached;2;
592000;2 Stories;1977;62;60062;3;5;Attached;2;
595000;2 Stories;2008;62;60062;4;4;Attached;3;
595000;2 Stories;1960;62;60062;2;5;Attached;2;
595000;2 Stories;1960;62;60062;2;4;Attached;02.maj;
595000;2 Stories;1973;62;60062;2;5;Attached;2;
595000;2 Stories;1968;62;60062;2;4;Attached;2;
596000;2 Stories;1971;62;60062;2;4;Attached;2;
596500;2 Stories;1975;62;60062;2;4;Attached;2;
597000;2 Stories;1982;62;60062;3;4;Attached;2;
598500;2 Stories;1967;62;60062;2;4;Attached;2;
599000;2 Stories;1970;62;60062;2;4;Attached;2;
599000;2 Stories;2008;62;60062;3;4;Attached;3;
599900;2 Stories;1978;62;60062;2;4;Attached;2;
600000;2 Stories;1979;62;60062;2;4;Attached;2;
600000;2 Stories;1980;62;60062;3;4;Attached;2;
600000;2 Stories;1980;62;60062;2;4;Attached;02.maj;
600000;2 Stories;1971;62;60062;2;4;Attached;3;
600000;2 Stories;1942;62;60062;2;4;Attached;1;
600000;1 Story;UNK;62;60062;1;4;Attached;2;
601150;2 Stories;1983;62;60062;3;4;Attached;2;
603000;1 Story;1956;62;60062;2;3;Attached;2;
604500;2 Stories;1984;62;60062;2;4;Attached;3;
605000;2 Stories;UNK;62;60062;3;5;Attached;3;
605000;2 Stories;1980;62;60062;3;5;Attached;02.maj;
605000;2 Stories;1988;62;60062;2;4;Attached;2;
605000;2 Stories;1973;62;60062;3;4;Attached;2;
605000;2 Stories;1971;62;60062;2;4;Attached;2;
605000;2 Stories;1970;62;60062;2;4;Attached;2;
605000;2 Stories;1968;62;60062;2;5;Attached;2;
607500;2 Stories;1971;62;60062;2;4;Attached;2;
607500;2 Stories;1948;62;60062;3;4;Attached;1;
608000;2 Stories;1970;62;60062;2;4;Attached;2;
608000;Split Level;1968;62;60062;2;4;Attached;2;
609000;2 Stories;1994;62;60062;3;4;Attached;3;
609000;2 Stories;1968;62;60062;2;4;Attached;2;
610000;1 Story;1980;62;60062;2;4;Attached;2;
610000;2 Stories;1973;62;60062;3;4;Attached;2;
610000;2 Stories;1971;62;60062;3;4;Attached;3;
610000;2 Stories;1972;62;60062;3;4;Attached;2;
610000;2 Stories;1970;62;60062;2;5;Attached;2;
610000;2 Stories;1967;62;60062;2;4;Attached;2;
610000;2 Stories;1980;62;60062;2;4;Attached;02.maj;
612000;2 Stories;1969;62;60062;2;4;Attached;2;
612500;2 Stories;1970;62;60062;2;4;Attached;2;
615000;2 Stories;1970;62;60062;2;4;Attached;2;
615000;3 Stories;1978;62;60062;3;5;Attached;2;
615000;Split Level w/ Sub;1958;62;60062;3;3;Attached;2;
617500;2 Stories;1966;62;60062;2;4;Attached;2;
620000;2 Stories;1975;62;60062;3;5;Attached;2;
620000;2 Stories;1999;62;60062;2;4;Attached;2;
620000;2 Stories;1973;62;60062;2;4;Attached;2;
620000;2 Stories;1972;62;60062;2;4;Attached;2;
622500;2 Stories;1976;62;60062;2;4;Attached;02.maj;
624000;2 Stories;1967;62;60062;2;4;Attached;2;
624900;2 Stories;1969;62;60062;3;4;Attached;2;
625000;2 Stories;1967;62;60062;2;5;Attached;2;
625000;2 Stories;1973;62;60062;2;4;Attached;2;
625000;2 Stories;2012;62;60062;2;4;Attached;2;
625000;1 Story;1967;62;60062;2;4;Attached;2;
626000;2 Stories;1967;62;60062;3;4;Attached;2;
627000;2 Stories;1966;62;60062;2;4;Attached;2;
627500;2 Stories;2012;62;60062;3;3;Attached;2;
628500;2 Stories;1967;62;60062;3;4;Attached;2;
629000;2 Stories;1972;62;60062;2;4;Attached;2;4
630000;2 Stories;1970;62;60062;2;4;Attached;2;
630000;1 Story;1949;62;60062;3;4;Attached;2;
630000;2 Stories;1969;62;60062;2;4;Attached;02.maj;
630000;1 Story;1967;62;60062;3;3;Attached;2;
630000;2 Stories;1984;62;60062;3;4;Attached;2;
630000;2 Stories;1998;62;60062;5;5;Attached;3;
630000;2 Stories;1960;62;60062;2;4;Attached;2;
630500;1 Story;1985;62;60062;2;3;Attached;2;
632500;2 Stories;1980;62;60062;2;4;Attached;2;
633000;1 Story;1989;62;60062;3;3;Attached;2;
634900;2 Stories;1968;62;60062;2;4;Attached;2;
635000;2 Stories;1978;62;60062;3;5;Attached;02.maj;
635000;2 Stories;1973;62;60062;3;4;Attached;2;
635000;2 Stories;1978;62;60062;3;4;Attached;2;
635000;Split Level w/ Sub;1961;62;60062;3;4;Attached;2;
635000;2 Stories;1968;62;60062;2;4;Attached;02.maj;
637000;2 Stories;1962;62;60062;2;4;Attached;2;2
637500;1 Story;1971;62;60062;3;4;Attached;02.maj;
639500;2 Stories;1970;62;60062;3;5;Attached;2;
639900;2 Stories;1969;62;60062;3;4;Attached;2;
640000;2 Stories;1982;62;60062;4;4;Attached;2;
640000;2 Stories;1969;62;60062;3;5;Attached;2;
640000;2 Stories;1970;62;60062;4;5;Attached;3;
640000;1 Story;1958;62;60062;3;4;Attached;2;
640000;2 Stories;1981;62;60062;3;4;Attached;02.maj;
640000;2 Stories;1969;62;60062;2;4;Attached;2;
640600;2 Stories;1963;62;60062;2;4;Attached;2;
641250;2 Stories;1989;62;60062;6;6;Attached;3;
642000;1 Story;1978;62;60062;2;4;Attached;2;
642000;2 Stories;1970;62;60062;2;4;Attached;2;
642500;2 Stories;1956;62;60062;4;5;Attached;2;
644000;2 Stories;1970;62;60062;2;4;Attached;2;
645000;2 Stories;1968;62;60062;2;4;Attached;2;
645000;2 Stories;1977;62;60062;2;4;Attached;2;
648000;2 Stories;1966;62;60062;2;4;Attached;2;
650000;2 Stories;1978;62;60062;2;5;Detached;2;
650000;2 Stories;1972;62;60062;2;4;Attached;2;
650000;2 Stories;1938;62;60062;3;4;Attached;2;
650000;2 Stories;1976;62;60062;2;4;Attached, Detached;4;
650000;2 Stories;1971;62;60062;2;5;Attached;02.maj;
650000;2 Stories;1968;62;60062;2;4;Attached;2;
650000;Split Level w/ Sub;1976;62;60062;2;4;Attached;2;
650000;2 Stories;1969;62;60062;2;4;Attached;02.maj;
650000;2 Stories;1976;62;60062;3;4;Attached;2;
651000;2 Stories;1979;62;60062;3;5;Attached;3;
651018;2 Stories;2004;62;60062;3;4;Attached;4;
653000;2 Stories;1983;62;60062;3;4;Attached;2;
657000;1 Story;1962;62;60062;2;3;Attached;2;
657000;2 Stories;1979;62;60062;2;4;Attached;2;
660000;2 Stories;1967;62;60062;3;4;Attached;2;
660000;2 Stories;1965;62;60062;2;4;Attached;02.maj;
660000;2 Stories;1961;62;60062;2;3;Attached;2;
662500;2 Stories;1999;62;60062;4;5;Attached;2;
665000;2 Stories;1964;62;60062;3;4;Attached;02.sty;
665000;2 Stories;1969;62;60062;2;4;Attached;2;
665000;1 Story;1981;62;60062;3;2;Attached;2;
665000;2 Stories;1969;62;60062;2;4;Attached;2;
665000;2 Stories;1965;62;60062;2;4;Attached;2;
670000;2 Stories;1969;62;60062;3;4;Attached;2;
670000;2 Stories;1966;62;60062;2;4;Attached;2;
670000;1 Story;1952;62;60062;2;3;Attached;2;
670000;2 Stories;1976;62;60062;3;4;Attached;02.maj;
671000;2 Stories;1990;62;60062;3;3;Attached;2;
672500;2 Stories;1969;62;60062;3;4;Attached;2;
674500;2 Stories;1970;62;60062;3;5;Attached;2;
675000;2 Stories;1964;62;60062;2;4;Attached;2;
675000;2 Stories;1984;62;60062;2;4;Attached;2;
675000;1 Story;1951;62;60062;2;3;Attached;2;
675000;1 Story;1978;62;60062;3;2;Attached;2;
675000;2 Stories;1967;62;60062;2;4;Attached;2;
677000;2 Stories;1980;62;60062;3;5;Attached;2;
677500;2 Stories;1980;62;60062;3;4;Attached;2;2
680000;2 Stories;1968;62;60062;2;4;Attached;2;
680000;2 Stories;1975;62;60062;4;4;Attached;2;
680000;2 Stories;1969;62;60062;2;4;Attached;2;
682500;2 Stories;2007;62;60062;2;4;Attached;02.maj;
684000;2 Stories;1986;62;60062;3;5;Attached;2;
685650;2 Stories;2005;62;60062;4;5;Attached;3;
687000;Split Level w/ Sub;1968;62;60062;3;5;Attached;2;
687500;2 Stories;1964;62;60062;2;5;Attached;2;
688000;2 Stories;1998;62;60062;3;4;Attached;3;
688000;2 Stories;1989;62;60062;4;5;Attached;3;
689000;2 Stories;1984;62;60062;2;4;Attached;2;
690000;2 Stories;1969;62;60062;4;5;Attached;3;
690000;2 Stories;1984;62;60062;2;5;Attached;2;
690000;2 Stories;1970;62;60062;3;4;Attached;2;
690000;2 Stories;1989;62;60062;5;4;Attached;3;
695000;2 Stories;1975;62;60062;3;4;Attached;2;
695000;2 Stories;1984;62;60062;4;5;Attached;2;
696000;2 Stories;1969;62;60062;2;5;Attached;2;
698000;2 Stories;UNK;62;60062;4;4;Attached;2;
698000;2 Stories;2005;62;60062;3;5;Attached;2;
700000;2 Stories;1964;62;60062;2;4;Attached;2;2
700000;2 Stories;1980;62;60062;2;4;Attached;02.maj;
700000;2 Stories;1954;62;60062;2;4;Attached;2;
702500;2 Stories;1998;62;60062;2;4;Attached;3;
705000;1 Story;1975;62;60062;2;4;Attached;2;
705000;2 Stories;1971;62;60062;2;4;Attached;2;
710000;2 Stories;1970;62;60062;2;5;Attached;2;
710000;2 Stories;1970;62;60062;2;4;Attached;2;
710000;2 Stories;1972;62;60062;6;5;Attached;2;
710000;1 Story;1969;62;60062;3;4;Attached;2;
710000;1.5 Story;1972;62;60062;2;4;Attached;3;
710000;2 Stories;1973;62;60062;4;4;Attached;3;
710000;2 Stories;1992;62;60062;3;4;Attached;04.maj;
712000;2 Stories;2005;62;60062;4;4;Attached;2;
712000;2 Stories;1975;62;60062;3;4;Attached;2;
712500;1 Story;1986;62;60062;3;4;Attached;2;
713000;2 Stories;2012;62;60062;3;4;Attached;2;
715000;2 Stories;1955;62;60062;3;5;Attached;2;
715000;2 Stories;1976;62;60062;3;4;Attached;2;
715000;Split Level w/ Sub;1960;62;60062;3;5;Attached;02.maj;
717500;2 Stories;1980;62;60062;3;5;Attached;3;
720000;2 Stories;1998;62;60062;3;4;Attached;2;
720000;2 Stories;1998;62;60062;2;4;Attached;3;
720000;2 Stories;1984;62;60062;2;5;Attached;2;
720000;2 Stories;2006;62;60062;4;5;Attached;3;
721000;2 Stories;1998;62;60062;2;4;Attached;3;
722500;2 Stories;1995;62;60062;3;3;Attached;2;2
724900;2 Stories;2005;62;60062;3;4;Attached;2;
725000;2 Stories;2004;62;60062;5;5;Attached;3;
725000;2 Stories;1973;62;60062;3;5;Attached;2;2
725000;2 Stories;1965;62;60062;3;4;Attached;02.maj;
725000;2 Stories;1969;62;60062;2;4;Attached;2;
727000;2 Stories;1973;62;60062;5;5;Attached;02.maj;
728700;2 Stories;2006;62;60062;5;4;Attached;4;
730000;2 Stories;2001;62;60062;3;4;Attached;2;
730000;2 Stories;1967;62;60062;2;4;Attached;2;
730000;2 Stories;1966;62;60062;3;5;Attached;2;
730000;2 Stories;1969;62;60062;3;4;Attached;2;
730000;1 Story;1976;62;60062;3;4;Attached;2;
734900;2 Stories;1952;62;60062;3;5;Attached;1;
735000;2 Stories;1972;62;60062;3;4;Attached;2;
735000;2 Stories;1963;62;60062;2;4;Attached;2;
737500;2 Stories;1999;62;60062;4;4;Attached;3;
739000;2 Stories;1972;62;60062;5;7;Attached;2;
739000;2 Stories;1989;62;60062;3;4;Attached;2;
739000;2 Stories;1968;62;60062;2;4;Attached;2;
740000;2 Stories;1997;62;60062;3;4;Attached;3;
742500;2 Stories;1961;62;60062;2;3;Attached;2;
745000;2 Stories;1967;62;60062;3;4;Attached;2;
745000;2 Stories;1968;62;60062;4;5;Attached;2;
749000;2 Stories;1968;62;60062;2;4;Attached;2;
750000;2 Stories;1968;62;60062;2;4;Attached;2;
750000;1 Story;1980;62;60062;2;5;Attached;2;
750000;2 Stories;1998;62;60062;2;5;Attached;2;
750000;2 Stories;1995;62;60062;2;3;Attached;2;2
750000;2 Stories;2008;62;60062;4;4;Attached;2;
751000;2 Stories;2001;62;60062;4;5;Attached;3;
752500;2 Stories;1968;62;60062;2;4;Attached;2;
755000;2 Stories;1980;62;60062;3;5;Attached;2;
758000;2 Stories;1928;62;60062;4;4;Attached;2;
759000;2 Stories;1967;62;60062;2;4;Attached;2;
760000;2 Stories;1994;62;60062;3;4;Attached;3;
760000;2 Stories;2008;62;60062;4;6;Attached;2;
765000;2 Stories;1942;62;60062;3;3;Attached;3;
765000;2 Stories;2005;62;60062;3;4;Attached;2;
765000;2 Stories;1968;62;60062;2;4;Attached;2;
766500;2 Stories;2004;62;60062;4;7;Attached;3;
769000;3 Stories;1986;62;60062;3;4;Detached;2;
769080;1 Story;2017;62;60062;2;2;Attached;2;
770000;1 Story;1981;62;60062;3;4;Attached;2;
770000;2 Stories;1968;62;60062;3;4;Attached;2;
775000;2 Stories;1984;62;60062;3;4;Attached;02.maj;
777500;1.5 Story;1970;62;60062;2;4;Attached;2;
779000;1 Story;1992;62;60062;4;4;Attached;2;
780000;2 Stories;1969;62;60062;2;4;Attached;02.maj;
782035;1 Story;2017;62;60062;2;3;Attached;2;
782500;2 Stories;1998;62;60062;3;4;Attached;3;
787000;2 Stories;2001;62;60062;2;3;Attached;2;
787000;2 Stories;1999;62;60062;3;4;Attached;3;
787500;1 Story;1978;62;60062;3;4;Attached;2;
787500;2 Stories;1942;62;60062;3;4;Attached;2;
790000;2 Stories;2004;62;60062;4;5;Attached;3;
790000;2 Stories;1989;62;60062;3;5;Attached;3;
792000;3 Stories;1930;62;60062;2;5;Attached;2;
792500;2 Stories;1967;62;60062;2;4;Attached;2;
795000;2 Stories;1967;62;60062;2;5;Attached;2;
795000;2 Stories;1984;62;60062;5;5;Attached;3;3
799999;2 Stories;1967;62;60062;2;4;Attached;2;
800000;2 Stories;1968;62;60062;3;4;Attached;2;
800000;2 Stories;1982;62;60062;2;5;Attached;02.maj;
800000;2 Stories;1977;62;60062;3;4;Attached;2;
805000;2 Stories;1996;62;60062;5;5;Attached;3;
806000;2 Stories;2005;62;60062;3;4;Attached;2;
810000;2 Stories;1996;62;60062;2;3;Attached;2;
810000;2 Stories;2017;62;60062;2;4;Attached;2;
810000;2 Stories;1965;62;60062;2;4;Attached;2;
810000;2 Stories;2001;62;60062;2;3;Attached;2;
818000;2 Stories;1992;62;60062;4;4;Attached;3;4
820000;2 Stories;2008;62;60062;5;5;Attached;3;
820000;2 Stories;1991;62;60062;4;5;Attached;3;
823000;2 Stories;1977;62;60062;3;5;Attached;2;2
825000;2 Stories;1947;62;60062;2;4;Attached;2;
825000;2 Stories;2001;62;60062;2;3;Attached;2;
825000;2 Stories;1937;62;60062;3;4;Attached;01.maj;
825900;2 Stories;1984;62;60062;3;4;Attached;2;
835000;2 Stories;1951;62;60062;3;4;Attached;3;
840000;2 Stories;2008;62;60062;5;4;Attached;2;
840000;1 Story;1966;62;60062;2;5;Attached;2;
840000;2 Stories;2010;62;60062;4;4;Attached;2;
841137;1 Story;2017;62;60062;2;3;Attached;2;
842500;2 Stories;1985;62;60062;5;4;Attached;2;
848000;2 Stories;2001;62;60062;4;5;Attached;3;
851000;2 Stories;1996;62;60062;4;5;Attached;3;
852500;2 Stories;1967;62;60062;2;4;Attached;02.maj;
858710;1 Story;2017;62;60062;2;2;Attached;2;
860000;2 Stories;1971;62;60062;3;5;Attached;02.maj;
860000;2 Stories;2001;62;60062;4;5;Attached;3;
862500;2 Stories;2017;62;60062;3;4;Attached;2;
867500;2 Stories;2001;62;60062;3;3;Attached;2;
868500;2 Stories;1965;62;60062;2;5;Attached;2;
869265;2 Stories;2017;62;60062;3;4;Attached;2;
872000;2 Stories;1985;62;60062;4;5;Attached;2;
875000;2 Stories;1998;62;60062;5;4;Attached;3;
875000;2 Stories;1999;62;60062;4;4;Attached;3;
880000;2 Stories;2006;62;60062;5;5;Attached;3;
882835;1 Story;2017;62;60062;2;3;Attached;2;
890000;2 Stories;2000;62;60062;5;6;Attached;3;
890000;2 Stories;2018;62;60062;4;4;Detached;02.maj;
895000;2 Stories;2007;62;60062;4;5;Attached;3;
895000;2 Stories;1966;62;60062;5;5;Attached;2;
897500;2 Stories;1928;62;60062;2;4;Detached;2;
899000;2 Stories;2001;62;60062;3;4;Attached;3;
900000;2 Stories;1996;62;60062;3;4;Attached;3;
900000;1.5 Story;1993;62;60062;3;5;Attached;3;
900000;2 Stories;1969;62;60062;3;5;Attached;2;
905000;2 Stories;1970;62;60062;3;4;Attached;3;
906660;1 Story;2017;62;60062;2;3;Attached;2;
911000;2 Stories;2002;62;60062;4;5;Attached;3;
915000;2 Stories;2008;62;60062;4;4;Attached;2;
915000;2 Stories;2001;62;60062;3;3;Attached;2;
916586;2 Stories;2018;62;60062;2;3;Attached;2;
925000;3 Stories;2009;62;60062;6;6;Attached;3;
925000;2 Stories;1965;62;60062;4;5;Attached;2;
927000;2 Stories;2000;62;60062;3;4;Attached;2;
930000;2 Stories;1998;62;60062;3;4;Attached;2;
935000;2 Stories;2016;62;60062;4;4;Attached;3;
940000;2 Stories;1991;62;60062;3;5;Attached;2;
940000;2 Stories;2007;62;60062;5;5;Attached;3;
947000;2 Stories;2017;62;60062;3;5;Attached;2;
950000;2 Stories;1989;62;60062;5;5;Attached;3;
950000;2 Stories;1957;62;60062;5;5;Attached;5;
950000;2 Stories;1969;62;60062;4;4;Attached;2;
950000;2 Stories;2004;62;60062;4;4;Attached;3;
952000;2 Stories;2008;62;60062;4;3;Attached;2;
960000;2 Stories;2000;62;60062;5;6;Attached;3;
961000;2 Stories;1999;62;60062;4;4;Attached;3;
965000;2 Stories;2007;62;60062;3;4;Attached;3;
970000;2 Stories;2006;62;60062;4;4;Attached;2;
970000;2 Stories;1987;62;60062;4;5;Attached;4;
970000;2 Stories;1994;62;60062;3;5;Attached;3;
980000;1.5 Story;1952;62;60062;4;5;Attached;3;
985000;2 Stories;2017;62;60062;5;4;Attached;2;
985000;2 Stories;1930;62;60062;7;6;Attached;3;
990000;2 Stories;2017;62;60062;4;4;Attached;2;
990000;2 Stories;2005;62;60062;5;4;Attached;3;
990000;2 Stories;2004;62;60062;5;6;Attached;3;
999000;2 Stories;2003;62;60062;3;4;Attached;2;
1000000;2 Stories;1985;62;60062;4;5;Attached;3;2
1005000;2 Stories;2001;62;60062;6;5;Attached;3;
1005500;2 Stories;2017;62;60062;4;4;Attached;2;
1010000;2 Stories;2008;62;60062;4;4;Attached;2;1
1010000;2 Stories;2018;62;60062;4;4;Attached;2;
1015000;2 Stories;2017;62;60062;4;4;Attached;2;
1028137;2 Stories;1964;62;60062;4;4;Attached;2;
1030000;2 Stories;1996;62;60062;3;4;Attached;3;
1030000;2 Stories;2018;62;60062;4;4;Attached;3;
1040000;2 Stories;2010;62;60062;5;5;Attached;2;
1041000;2 Stories;1958;62;60062;2;4;Attached;2;
1050000;2 Stories;2005;62;60062;4;4;Attached;3;
1065000;2 Stories;2001;62;60062;4;4;Attached;03.maj;
1069900;2 Stories;2006;62;60062;5;4;Attached;2;
1070000;2 Stories;2016;62;60062;5;5;Attached;3;
1070000;2 Stories;2018;62;60062;4;4;Attached;2;2
1075000;3 Stories;2017;62;60062;5;5;Attached;3;
1080000;2 Stories;2007;62;60062;4;4;Attached;3;
1080000;2 Stories;2000;62;60062;4;5;Attached;4;
1080000;2 Stories;2005;62;60062;6;6;Attached;3;
1100000;2 Stories;2001;62;60062;5;4;Attached;3;
1100000;2 Stories;1994;62;60062;4;4;Attached;3;
1108500;2 Stories;2004;62;60062;5;5;Attached;3;
1112500;2 Stories;1996;62;60062;5;5;Attached;3;
1125000;2 Stories;2016;62;60062;4;4;Attached;3;
1125000;2 Stories;2017;62;60062;3;4;Attached;02.maj;
1133000;2 Stories;2004;62;60062;4;4;Attached;02.maj;
1150000;2 Stories;2017;62;60062;5;5;Attached;3;
1153000;2 Stories;2016;62;60062;4;4;Attached;3;
1160000;2 Stories;2004;62;60062;7;4;Attached;4;
1165000;2 Stories;2016;62;60062;5;4;Attached;3;
1167500;2 Stories;2012;62;60062;3;4;Attached;3;
1185000;2 Stories;1995;62;60062;5;5;Attached;3;
1195000;2 Stories;2017;62;60062;5;5;Attached;3;
1195000;2 Stories;2015;62;60062;3;3;Attached;2;
1195900;2 Stories;2018;62;60062;4;4;Attached;3;
1200000;1 Story;1989;62;60062;2;1;Attached;3;
1200000;2 Stories;1994;62;60062;5;5;Attached;3;
1200000;2 Stories;2007;62;60062;4;4;Attached;3;
1200000;2 Stories;2017;62;60062;5;4;Attached;3;
1203825;2 Stories;2008;62;60062;4;4;Attached;3;
1209500;2 Stories;2017;62;60062;4;4;Attached;2;
1215000;2 Stories;2016;62;60062;5;5;Attached;3;
1231422;2 Stories;2017;62;60062;4;4;Attached;2;
1240000;2 Stories;2017;62;60062;5;5;Attached;3;
1250000;2 Stories;2004;62;60062;6;5;Attached;4;
1250000;2 Stories;2007;62;60062;6;4;Attached;4;
1265000;2 Stories;1962;62;60062;5;5;Attached;3;
1265000;2 Stories;2017;62;60062;5;4;Attached;3;
1270000;2 Stories;2005;62;60062;6;5;Attached;3;
1285000;1 Story;1977;62;60062;3;3;Attached;3;
1285000;2 Stories;2015;62;60062;5;5;Attached;3;
1295000;2 Stories;2017;62;60062;5;5;Attached;3;
1300000;3 Stories;2012;62;60062;4;4;Attached;2;
1300000;2 Stories;2016;62;60062;4;4;Attached;2;
1300000;2 Stories;2004;62;60062;5;5;Attached;4;
1320000;2 Stories;2018;62;60062;5;5;Attached;2;
1325000;2 Stories;1995;62;60062;6;5;Attached;5;
1335000;2 Stories;2016;62;60062;4;4;Attached;2;
1349900;2 Stories;2017;62;60062;5;5;Attached;3;
1350000;2 Stories;1940;62;60062;5;4;Attached;2;
1350000;2 Stories;2018;62;60062;5;5;Attached;3;
1360000;2 Stories;2017;62;60062;4;4;Attached;3;2
1365000;2 Stories;2018;62;60062;4;4;Attached;3;
1370000;2 Stories;1941;62;60062;5;4;Attached;3;
1410000;2 Stories;2010;62;60062;4;5;Attached, Detached;3;
1425000;2 Stories;2017;62;60062;5;5;Attached;3;
1430000;2 Stories;1997;62;60062;6;4;Attached;4;
1430744;2 Stories;2017;62;60062;2;3;Attached;2;
1451500;2 Stories;1995;62;60062;6;5;Attached;4;
1465000;2 Stories;1996;62;60062;8;4;Attached;5;
1475000;2 Stories;2018;62;60062;6;5;Attached;3;
1480000;2 Stories;2018;62;60062;5;5;Attached;3;
1487500;2 Stories;2007;62;60062;5;4;Attached;3;
1525000;2 Stories;2002;62;60062;4;4;Attached;4;
1570000;2 Stories;2017;62;60062;5;5;Attached;3;
1584743;2 Stories;2017;62;60062;2;3;Attached;2;
1700000;2 Stories;1974;62;60062;6;5;Attached;4;
1750000;2 Stories;2006;62;60062;6;5;Attached;3;
1752500;2 Stories;2008;62;60062;7;6;Attached;4;
1800000;2 Stories;1999;62;60062;5;5;Attached;4;
1800000;2 Stories;1972;62;60062;6;6;Attached;3;
1925000;2 Stories;2006;62;60062;7;6;Attached, Detached;7;
